state,longitude,latitude,risk,pixel_area_sqkm
Mizoram,92.77306,22.775436,0.09138032,0.009176971
Mizoram,92.82786,22.775436,0.6190896,0.009176971
Mizoram,92.83325,22.775436,0.06838812,0.009176971
Mizoram,92.834145,22.775436,0.06838812,0.009176971
Mizoram,92.84942,22.775436,0.04605263,0.009176971
Mizoram,92.86918,22.775436,0.09125858,0.009176971
Mizoram,92.87008,22.775436,0.09125858,0.009176971
Mizoram,92.87098,22.775436,0.09125858,0.009176971
Mizoram,92.87188,22.775436,0.09125858,0.009176971
Mizoram,92.87277,22.775436,0.09125858,0.009176971
Mizoram,92.877266,22.775436,0.0854352,0.009176971
Mizoram,92.87817,22.775436,0.0854352,0.009176971
Mizoram,92.89883,22.775436,0.0854352,0.009176971
Mizoram,92.89973,22.775436,0.0854352,0.009176971
Mizoram,92.90062,22.775436,0.0854352,0.009176971
Mizoram,92.92398,22.775436,0.61801815,0.009176971
Mizoram,92.92487,22.775436,0.61801815,0.009176971
Mizoram,92.93386,22.775436,0.61885726,0.009176971
Mizoram,92.93476,22.775436,0.61885726,0.009176971
Mizoram,92.93565,22.775436,0.61885726,0.009176971
Mizoram,93.00213,22.775436,0.05416556,0.009176971
Mizoram,93.05962,22.775436,0.07237174,0.009176971
Mizoram,93.060524,22.775436,0.07237174,0.009176971
Mizoram,93.061424,22.775436,0.07237174,0.009176971
Mizoram,93.07579,22.775436,0.6160155,0.009176971
Mizoram,93.07759,22.775436,0.6160155,0.009176971
Mizoram,93.079384,22.775436,0.6160155,0.009176971
Mizoram,93.08657,22.775436,0.61456424,0.009176971
Mizoram,93.08747,22.775436,0.61456424,0.009176971
Mizoram,93.08927,22.775436,0.61456424,0.009176971
Mizoram,93.090164,22.775436,0.61456424,0.009176971
Mizoram,93.091064,22.775436,0.61456424,0.009176971
Mizoram,92.62933,22.774538,0.61814886,0.009177031
Mizoram,92.630226,22.774538,0.61814886,0.009177031
Mizoram,92.63113,22.774538,0.61814886,0.009177031
Mizoram,92.63203,22.774538,0.61814886,0.009177031
Mizoram,92.63293,22.774538,0.61814886,0.009177031
Mizoram,92.650894,22.774538,0.09917303,0.009177031
Mizoram,92.65269,22.774538,0.095202684,0.009177031
Mizoram,92.65449,22.774538,0.095202684,0.009177031
Mizoram,92.65538,22.774538,0.095202684,0.009177031
Mizoram,92.724556,22.774538,0.09224243,0.009177031
Mizoram,92.72815,22.774538,0.09224243,0.009177031
Mizoram,92.73803,22.774538,0.08706591,0.009177031
Mizoram,92.73892,22.774538,0.08706591,0.009177031
Mizoram,92.77306,22.774538,0.09138032,0.009177031
Mizoram,92.773964,22.774538,0.09138032,0.009177031
Mizoram,92.82786,22.774538,0.6190896,0.009177031
Mizoram,92.83055,22.774538,0.6190896,0.009177031
Mizoram,92.83325,22.774538,0.06838812,0.009177031
Mizoram,92.86918,22.774538,0.09125858,0.009177031
Mizoram,92.87008,22.774538,0.09125858,0.009177031
Mizoram,92.87098,22.774538,0.09125858,0.009177031
Mizoram,92.87188,22.774538,0.09125858,0.009177031
Mizoram,92.87277,22.774538,0.09125858,0.009177031
Mizoram,92.87817,22.774538,0.0854352,0.009177031
Mizoram,92.89613,22.774538,0.0854352,0.009177031
Mizoram,92.897026,22.774538,0.0854352,0.009177031
Mizoram,92.89793,22.774538,0.0854352,0.009177031
Mizoram,92.89973,22.774538,0.0854352,0.009177031
Mizoram,92.90062,22.774538,0.0854352,0.009177031
Mizoram,92.90961,22.774538,0.62000906,0.009177031
Mizoram,92.91859,22.774538,0.61994517,0.009177031
Mizoram,92.93206,22.774538,0.61885726,0.009177031
Mizoram,93.00213,22.774538,0.05416556,0.009177031
Mizoram,93.00572,22.774538,0.06188207,0.009177031
Mizoram,93.07759,22.774538,0.6160155,0.009177031
Mizoram,93.08478,22.774538,0.61456424,0.009177031
Mizoram,93.08568,22.774538,0.61456424,0.009177031
Mizoram,93.08927,22.774538,0.61456424,0.009177031
Mizoram,93.090164,22.774538,0.61456424,0.009177031
Mizoram,92.62215,22.77364,0.61789256,0.00917709
Mizoram,92.723656,22.77364,0.62028766,0.00917709
Mizoram,92.724556,22.77364,0.09224243,0.00917709
Mizoram,92.72994,22.77364,0.09224243,0.00917709
Mizoram,92.73084,22.77364,0.09224243,0.00917709
Mizoram,92.73892,22.77364,0.08706591,0.00917709
Mizoram,92.76857,22.77364,0.09309482,0.00917709
Mizoram,92.76947,22.77364,0.09138032,0.00917709
Mizoram,92.77037,22.77364,0.09138032,0.00917709
Mizoram,92.77126,22.77364,0.09138032,0.00917709
Mizoram,92.83235,22.77364,0.06838812,0.00917709
Mizoram,92.83325,22.77364,0.06838812,0.00917709
Mizoram,92.85032,22.77364,0.04414121,0.00917709
Mizoram,92.85121,22.77364,0.04414121,0.00917709
Mizoram,92.856606,22.77364,0.04414121,0.00917709
Mizoram,92.857506,22.77364,0.04414121,0.00917709
Mizoram,92.8584,22.77364,0.04414121,0.00917709
Mizoram,92.87098,22.77364,0.09125858,0.00917709
Mizoram,92.87188,22.77364,0.09125858,0.00917709
Mizoram,92.87367,22.77364,0.09125858,0.00917709
Mizoram,92.877266,22.77364,0.0854352,0.00917709
Mizoram,92.90152,22.77364,0.0854352,0.00917709
Mizoram,92.90242,22.77364,0.0854352,0.00917709
Mizoram,92.90961,22.77364,0.62000906,0.00917709
Mizoram,92.91051,22.77364,0.62000906,0.00917709
Mizoram,92.91859,22.77364,0.61994517,0.00917709
Mizoram,93.000336,22.77364,0.05416556,0.00917709
Mizoram,93.07849,22.77364,0.6160155,0.00917709
Mizoram,93.079384,22.77364,0.6160155,0.00917709
Mizoram,93.081184,22.77364,0.6160155,0.00917709
Mizoram,93.082085,22.77364,0.6160155,0.00917709
Mizoram,93.08298,22.77364,0.6160155,0.00917709
Mizoram,93.091064,22.77364,0.61456424,0.00917709
Mizoram,93.091965,22.77364,0.61456424,0.00917709
Mizoram,92.62663,22.772741,0.61814886,0.009177149
Mizoram,92.62843,22.772741,0.61814886,0.009177149
Mizoram,92.73892,22.772741,0.08706591,0.009177149
Mizoram,92.76588,22.772741,0.09309482,0.009177149
Mizoram,92.76678,22.772741,0.09309482,0.009177149
Mizoram,92.76767,22.772741,0.09309482,0.009177149
Mizoram,92.76857,22.772741,0.09309482,0.009177149
Mizoram,92.77037,22.772741,0.09138032,0.009177149
Mizoram,92.77126,22.772741,0.09138032,0.009177149
Mizoram,92.83055,22.772741,0.6190896,0.009177149
Mizoram,92.83145,22.772741,0.6190896,0.009177149
Mizoram,92.846725,22.772741,0.04605263,0.009177149
Mizoram,92.85211,22.772741,0.04414121,0.009177149
Mizoram,92.854805,22.772741,0.04414121,0.009177149
Mizoram,92.857506,22.772741,0.04414121,0.009177149
Mizoram,92.87188,22.772741,0.09125858,0.009177149
Mizoram,92.87277,22.772741,0.09125858,0.009177149
Mizoram,92.87367,22.772741,0.09125858,0.009177149
Mizoram,92.88176,22.772741,0.0854352,0.009177149
Mizoram,92.89433,22.772741,0.08463138,0.009177149
Mizoram,92.89523,22.772741,0.0854352,0.009177149
Mizoram,92.89613,22.772741,0.0854352,0.009177149
Mizoram,92.897026,22.772741,0.0854352,0.009177149
Mizoram,92.89793,22.772741,0.0854352,0.009177149
Mizoram,92.90961,22.772741,0.62000906,0.009177149
Mizoram,92.91051,22.772741,0.62000906,0.009177149
Mizoram,92.9114,22.772741,0.62000906,0.009177149
Mizoram,92.9123,22.772741,0.62000906,0.009177149
Mizoram,92.91859,22.772741,0.61994517,0.009177149
Mizoram,92.92487,22.772741,0.61801815,0.009177149
Mizoram,92.96171,22.772741,0.07190401,0.009177149
Mizoram,92.9635,22.772741,0.07190401,0.009177149
Mizoram,93.00213,22.772741,0.05416556,0.009177149
Mizoram,93.00483,22.772741,0.06188207,0.009177149
Mizoram,93.08388,22.772741,0.61456424,0.009177149
Mizoram,93.08478,22.772741,0.61456424,0.009177149
Mizoram,93.08568,22.772741,0.61456424,0.009177149
