state,longitude,latitude,risk,pixel_area_sqkm
Nagaland,94.3523,26.466614,0.6125498,0.008915709
Nagaland,94.353195,26.466614,0.6125498,0.008915709
Nagaland,94.36128,26.466614,0.056995437,0.008915709
Nagaland,94.36218,26.466614,0.056995437,0.008915709
Nagaland,94.36308,26.466614,0.056995437,0.008915709
Nagaland,94.4035,26.466614,0.084922425,0.008915709
Nagaland,94.221146,26.465715,0.6117274,0.008915777
Nagaland,94.22384,26.465715,0.6117274,0.008915777
Nagaland,94.22833,26.465715,0.07060546,0.008915777
Nagaland,94.27953,26.465715,0.06244889,0.008915777
Nagaland,94.281334,26.465715,0.06244889,0.008915777
Nagaland,94.303795,26.465715,0.06768967,0.008915777
Nagaland,94.30469,26.465715,0.06768967,0.008915777
Nagaland,94.30649,26.465715,0.6129412,0.008915777
Nagaland,94.34871,26.465715,0.071389765,0.008915777
Nagaland,94.4035,26.465715,0.084922425,0.008915777
Nagaland,94.4044,26.465715,0.08229852,0.008915777
Nagaland,94.222046,26.464817,0.6117274,0.008915844
Nagaland,94.222946,26.464817,0.6117274,0.008915844
Nagaland,94.22384,26.464817,0.6117274,0.008915844
Nagaland,94.22474,26.464817,0.07060546,0.008915844
Nagaland,94.22654,26.464817,0.07060546,0.008915844
Nagaland,94.22743,26.464817,0.07060546,0.008915844
Nagaland,94.27864,26.464817,0.06244889,0.008915844
Nagaland,94.27953,26.464817,0.06244889,0.008915844
Nagaland,94.36128,26.464817,0.056995437,0.008915844
Nagaland,94.38374,26.464817,0.60053706,0.008915844
Nagaland,94.28583,26.463919,0.07698562,0.008915913
Nagaland,94.31457,26.463919,0.068644635,0.008915913
Nagaland,94.31547,26.463919,0.068644635,0.008915913
Nagaland,94.31727,26.463919,0.068644635,0.008915913
Nagaland,94.34781,26.463919,0.06583136,0.008915913
Nagaland,94.41159,26.463919,0.08449289,0.008915913
Nagaland,94.21935,26.46302,0.06758839,0.008915981
Nagaland,94.31637,26.46302,0.068644635,0.008915981
Nagaland,94.31727,26.46302,0.068644635,0.008915981
Nagaland,94.211266,26.462122,0.057742637,0.008916049
Nagaland,94.21755,26.462122,0.06758839,0.008916049
Nagaland,94.363976,26.462122,0.60697544,0.008916049
Nagaland,94.38104,26.462122,0.06095938,0.008916049
Nagaland,94.38284,26.462122,0.06095938,0.008916049
Nagaland,94.38823,26.462122,0.07934117,0.008916049
Nagaland,94.4071,26.462122,0.08449289,0.008916049
Nagaland,94.408,26.462122,0.08449289,0.008916049
Nagaland,94.41069,26.462122,0.08449289,0.008916049
Nagaland,95.18684,27.031654,0.045290828,0.008872446
Nagaland,95.18324,27.019976,0.04590078,0.008873347
Nagaland,95.16977,27.01279,0.048666175,0.008873903
Nagaland,95.19312,27.01279,0.050419208,0.008873903
Nagaland,95.19133,27.010994,0.6110137,0.008874042
Nagaland,95.18234,27.008299,0.07804298,0.00887425
Nagaland,95.18055,27.0074,0.07804298,0.0088743195
Nagaland,95.19222,27.0074,0.6110137,0.0088743195
Nagaland,95.185036,27.006502,0.07804298,0.008874389
Nagaland,95.19492,27.006502,0.062110245,0.008874389
