loss_label,past_loss,rainfall_anomaly,rainfall_total,spi,treecover2000,period
1,0,1902.9925688505064,11616.672924518583,0.7884148700058832,81,2001_2005
0,0,324.1269993595779,15027.28781759739,0.1473512069469053,68,2001_2005
0,0,-65.14390441881005,7344.034954123199,-0.0416377982531862,33,2001_2005
0,0,72.64463389553202,11437.833837747574,0.0441634891438326,79,2001_2005
1,0,-52.77209943532944,12523.785934090614,-0.0294826026964711,29,2001_2005
0,0,596.8922796942297,12899.719073921442,0.2739704414430589,70,2001_2005
0,0,1385.947638179361,11608.495797276497,0.5776167598993825,61,2001_2005
1,0,614.2191095024345,3978.9608574658632,0.8745497242124188,41,2001_2005
0,0,1202.25032747984,10098.231272697449,0.6309313273169335,81,2001_2005
1,0,367.449942532181,10752.639605760574,0.2104110885675903,86,2001_2005
0,0,756.6127199283801,8617.838609814644,0.4313767603706145,77,2001_2005
0,0,357.4967762359902,7123.052828133106,0.273201921800943,42,2001_2005
0,0,-71.99766278639436,9662.829868912697,-0.0499647081707511,89,2001_2005
0,0,1569.4147758501383,11827.899571061134,0.6074616566818919,89,2001_2005
0,0,-1491.0637039363892,1199.4820791184902,-1.3829156068692017,31,2001_2005
0,0,637.7773832215853,7871.982191264629,0.451672234389678,65,2001_2005
0,0,-90.7074901615806,7072.905207000673,-0.0617495487716937,30,2001_2005
0,0,113.38940308540988,14955.605991244316,0.0455748039395387,49,2001_2005
0,0,66.82762287372316,7641.806554317474,0.0422570861650328,51,2001_2005
0,0,-163.87374033335254,5668.036266297102,-0.1673457041162566,44,2001_2005
0,0,1891.029801335644,20778.99250024557,0.4695009912560983,61,2001_2005
0,0,-1138.6600686505435,4661.672110557556,-0.8722555037960505,60,2001_2005
0,0,699.9209528136589,7614.8891080617905,0.5763801365863865,59,2001_2005
0,0,507.3472122877829,14721.409876346588,0.210208127518927,61,2001_2005
1,0,150.5398205680176,7011.304372549057,0.1004419723816168,58,2001_2005
0,0,2846.157380715013,17488.1446942091,0.7496109592802586,44,2001_2005
0,0,-473.2724623225258,11225.893331833184,-0.1862807466129029,30,2001_2005
0,0,2472.6738519596947,17358.110281467438,0.6354351646980421,63,2001_2005
0,0,1490.2400119304657,13026.98259794712,0.6466401228790758,54,2001_2005
0,0,-3894.824191816663,2131.3268364071846,-1.4577003325991422,26,2001_2005
0,0,493.731413132351,8284.874501109123,0.2988458933949176,38,2001_2005
0,0,880.7670694321396,7496.16799890995,0.5985629182508091,49,2001_2005
0,0,866.1255601957437,11247.691343486307,0.4144839964908641,49,2001_2005
0,0,-403.3478237210293,17114.029513927642,-0.118591751991669,45,2001_2005
0,0,39.50565568823368,5283.319919316098,0.0348989820967812,35,2001_2005
1,0,-495.7542834475644,17354.277100801468,-0.1449433400618587,72,2001_2005
1,0,-1935.7866560088528,3245.963865280152,-1.2279049129071784,25,2001_2005
1,0,1413.1369850473347,10241.825862765312,0.6618661737336322,81,2001_2005
1,0,345.74107272100264,4944.896608352661,0.5272650038457629,39,2001_2005
1,0,-3162.7950840816056,1619.997754842043,-1.4055697160165288,47,2001_2005
0,0,-86.5609217490528,12846.979634210467,-0.0295624025837367,47,2001_2005
0,0,372.6829198722298,8761.126058161259,0.223144486805576,72,2001_2005
0,0,1073.3778176568449,11137.881580352783,0.5517220082065903,39,2001_2005
0,0,50.826251355529166,6449.283956646919,0.0410228736114401,32,2001_2005
0,0,1641.748968009406,14610.29069903493,0.6114926845007447,28,2001_2005
0,1,942.9736169382932,8523.591406226158,0.5744845777731176,47,2001_2005
0,0,123.40512925004624,15425.9244203493,0.0380520874185597,43,2001_2005
0,0,2055.567576178908,16094.928302288055,0.560828223035613,49,2001_2005
0,1,-2762.1839508174107,1778.0636647045612,-1.4209772340143545,55,2001_2005
0,0,1249.6515341458617,12299.595609903336,0.4810024418358187,82,2001_2005
0,0,299.22583290148305,7723.462374806404,0.1954960385532004,27,2001_2005
0,0,1301.2216106533997,11680.287118434906,0.6962436901734146,55,2001_2005
0,0,1715.071852898598,11573.861826896667,0.8410333989834549,90,2001_2005
0,0,-3402.398820911801,3482.2439992129803,-1.4087898095167708,50,2001_2005
1,0,-144.01939130742358,6429.050807833672,-0.1202862858014603,41,2001_2005
0,0,197.45915047340168,13521.499889314176,0.0792438338664904,50,2001_2005
0,0,822.937360294859,7908.26153858006,0.5870038540912663,33,2001_2005
0,0,703.1527212321762,7915.714314460754,0.429947869152345,57,2001_2005
0,0,391.4945761084555,6522.990185260773,0.3653719784220128,75,2001_2005
0,0,1410.1734477877617,10612.167845249176,0.7755804246976059,73,2001_2005
0,0,688.4741994488195,7845.556083917618,0.4818490762593962,43,2001_2005
0,0,761.2256598047916,10795.80586028099,0.3873842163956447,68,2001_2005
0,0,1046.6665277123448,12879.962807536123,0.4462646993554602,80,2001_2005
0,0,-77.54396275989711,12165.81711691618,-0.0374953568031162,60,2001_2005
0,0,589.1888347787926,7665.451673921198,0.4347013193283833,31,2001_2005
0,0,2461.2519270926714,15956.54012554884,0.7647811264507723,47,2001_2005
0,0,1042.233683535973,7606.763701617718,0.9130784443603328,63,2001_2005
0,0,174.44382702004623,6679.86857688427,0.1395916968475246,32,2001_2005
0,0,983.2582336574796,7586.116120457649,0.6447584972644161,43,2001_2005
1,0,-11.745008232444434,3173.5492901802063,-0.0183630886778103,77,2001_2005
0,0,1068.648404288292,5906.568142652512,0.9545385290562732,59,2001_2005
0,0,1173.6716131687172,10606.7340157032,0.683084454886755,91,2001_2005
1,0,-1404.0785749666393,6102.0753929317,-0.9281959245652046,75,2001_2005
1,0,663.4440964920332,7939.320766031742,0.4856395102582475,33,2001_2005
0,0,2232.495789431425,18159.039120316505,0.5497721146989447,67,2001_2005
0,0,677.880651071051,8006.877132058144,0.4489618875470276,33,2001_2005
0,0,1214.4961975460865,9678.996955513954,0.6372459396119605,79,2001_2005
0,0,1926.2161642409865,14422.463925361631,0.7125596584946857,92,2001_2005
0,0,885.6439776301386,8223.918554067612,0.6473951113027249,92,2001_2005
